ref_name,dist_name,dmos,std,dist_type
I03.png,I03_12_05.png,2.6,0.917,11
I03.png,I03_13_01.png,4.4,0.611,12
I03.png,I03_13_02.png,3.57,0.989,12
I03.png,I03_13_03.png,2.83,0.778,12
I03.png,I03_13_04.png,2.3,0.823,12
I03.png,I03_13_05.png,2.4,0.663,12
I03.png,I03_14_01.png,4.4,0.554,13
I03.png,I03_14_02.png,3.5,0.992,13
I03.png,I03_14_03.png,3.03,0.948,13
I03.png,I03_14_04.png,2.53,0.67,13
I03.png,I03_14_05.png,2.17,0.582,13
I03.png,I03_15_01.png,4.13,0.763,14
I03.png,I03_15_02.png,3.3,1.038,14
I03.png,I03_15_03.png,2.53,0.806,14
I03.png,I03_15_04.png,1.9,0.597,14
I03.png,I03_15_05.png,1.43,0.559,14
I03.png,I03_16_01.png,4.37,0.482,15
I03.png,I03_16_02.png,4.27,0.512,15
I03.png,I03_16_03.png,2.87,0.991,15
I03.png,I03_16_04.png,2.3,0.9,15
I03.png,I03_16_05.png,1.4,0.554,15
I03.png,I03_17_01.png,4.5,0.5,16
I03.png,I03_17_02.png,4.63,0.547,16
I03.png,I03_17_03.png,4.4,0.49,16
I03.png,I03_17_04.png,3.67,0.745,16
I03.png,I03_17_05.png,2.77,1.086,16
I03.png,I03_18_01.png,4.23,0.716,17
I03.png,I03_18_02.png,4.73,0.442,17
I03.png,I03_18_03.png,4.5,0.619,17
I03.png,I03_18_04.png,4.47,0.499,17
I03.png,I03_18_05.png,4.2,0.653,17
I03.png,I03_19_01.png,4.17,0.734,18
I03.png,I03_19_02.png,3.33,0.699,18
I03.png,I03_19_03.png,3.17,0.934,18
I03.png,I03_19_04.png,1.77,0.667,18
I03.png,I03_19_05.png,1.37,0.482,18
I03.png,I03_20_01.png,4.37,0.912,19
I03.png,I03_20_02.png,4.67,0.471,19
I03.png,I03_20_03.png,4.23,0.716,19
I03.png,I03_20_04.png,4.17,1.098,19
I03.png,I03_20_05.png,3.63,1.016,19
I03.png,I03_21_01.png,3.97,1.048,20
I03.png,I03_21_02.png,2.8,0.945,20
I03.png,I03_21_03.png,2.73,0.789,20
I03.png,I03_21_04.png,2.87,0.806,20
I03.png,I03_21_05.png,1.39,0.487,20
I03.png,I03_22_01.png,4.4,0.757,21
I03.png,I03_22_02.png,4.6,0.611,21
I03.png,I03_22_03.png,4.23,0.844,21
I03.png,I03_22_04.png,4.07,0.854,21
I03.png,I03_22_05.png,4,0.683,21
I03.png,I03_23_01.png,3.2,1.222,22
I03.png,I03_23_02.png,2.3,0.862,22
I03.png,I03_23_03.png,2.47,1.056,22
I03.png,I03_23_04.png,2.1,0.79,22
I03.png,I03_23_05.png,2.2,0.945,22
I03.png,I03_24_01.png,3.67,0.789,23
I03.png,I03_24_02.png,2.47,0.921,23
I03.png,I03_24_03.png,1.9,0.79,23
I03.png,I03_24_04.png,1.4,0.611,23
I03.png,I03_24_05.png,1.13,0.34,23
I03.png,I03_25_01.png,3.67,0.699,24
I03.png,I03_25_02.png,3.84,0.723,24
I03.png,I03_25_03.png,4.63,0.605,24
I03.png,I03_25_04.png,4.4,0.49,24
I03.png,I03_25_05.png,3.67,0.789,24
I04.png,I04_01_01.png,4.77,0.423,0
I04.png,I04_01_02.png,4.3,0.69,0
I04.png,I04_01_03.png,2.5,0.992,0
I04.png,I04_01_04.png,1.57,0.616,0
I04.png,I04_01_05.png,1.2,0.4,0
I04.png,I04_02_01.png,3.57,0.667,1
I04.png,I04_02_02.png,2.43,0.667,1
I04.png,I04_02_03.png,1.5,0.671,1
I04.png,I04_02_04.png,1.43,0.559,1
I04.png,I04_02_05.png,1.2,0.4,1
I04.png,I04_03_01.png,4.7,0.526,2
I04.png,I04_03_02.png,4.17,0.687,2
I04.png,I04_03_03.png,2.63,0.795,2
I04.png,I04_03_04.png,1.93,0.727,2
I04.png,I04_03_05.png,1.6,0.49,2
I04.png,I04_04_01.png,4.33,0.745,3
I04.png,I04_04_02.png,3.07,0.929,3
I04.png,I04_04_03.png,2.37,1.016,3
I04.png,I04_04_04.png,1.97,0.999,3
I04.png,I04_04_05.png,1.67,0.907,3
I04.png,I04_05_01.png,3.7,0.862,4
I04.png,I04_05_02.png,1.83,0.82,4
I04.png,I04_05_03.png,1.93,0.814,4
I04.png,I04_05_04.png,1.43,0.496,4
I04.png,I04_05_05.png,1.47,0.562,4
I04.png,I04_06_01.png,4.37,0.875,5
I04.png,I04_06_02.png,4.43,0.667,5
I04.png,I04_06_03.png,3.83,1.035,5
I04.png,I04_06_04.png,3.47,0.846,5
I04.png,I04_06_05.png,2.73,0.854,5
I04.png,I04_07_01.png,2.7,0.971,6
I04.png,I04_07_02.png,2.63,1.11,6
I04.png,I04_07_03.png,2.7,0.862,6
I04.png,I04_07_04.png,2.57,0.955,6
I04.png,I04_07_05.png,2.16,0.766,6
I04.png,I04_08_01.png,4.7,0.458,7
I04.png,I04_08_02.png,3.43,1.146,7
I04.png,I04_08_03.png,3.13,0.846,7
I04.png,I04_08_04.png,2.33,0.978,7
I04.png,I04_08_05.png,1.83,0.778,7
I04.png,I04_09_01.png,4.6,0.554,8
I04.png,I04_09_02.png,4.4,0.663,8
I04.png,I04_09_03.png,4.07,0.892,8
I04.png,I04_09_04.png,1.73,0.727,8
I04.png,I04_09_05.png,1.23,0.496,8
I04.png,I04_10_01.png,4.27,0.727,9
I04.png,I04_10_02.png,4.1,0.597,9
I04.png,I04_10_03.png,3.87,0.562,9
I04.png,I04_10_04.png,1.87,0.67,9
I04.png,I04_10_05.png,1.23,0.423,9
I04.png,I04_11_01.png,3.63,0.912,10
I04.png,I04_11_02.png,3.57,0.803,10
I04.png,I04_11_03.png,3.03,0.836,10
I04.png,I04_11_04.png,2.4,0.663,10
I04.png,I04_11_05.png,2.3,0.64,10
I04.png,I04_12_01.png,4.33,0.699,11
I04.png,I04_12_02.png,3.27,0.814,11
I04.png,I04_12_03.png,3.2,0.792,11
I04.png,I04_12_04.png,2.5,0.806,11
I04.png,I04_12_05.png,2.2,0.542,11
I04.png,I04_13_01.png,3.43,0.761,12
I04.png,I04_13_02.png,2.83,0.82,12
I04.png,I04_13_03.png,2.73,0.814,12
I04.png,I04_13_04.png,2.2,0.702,12
I04.png,I04_13_05.png,1.87,0.718,12
I04.png,I04_14_01.png,4.53,0.67,13
I04.png,I04_14_02.png,3.23,0.883,13
I04.png,I04_14_03.png,2.83,0.86,13
I04.png,I04_14_04.png,2.4,0.917,13
I04.png,I04_14_05.png,2.1,0.7,13
I04.png,I04_15_01.png,3.8,0.702,14
I04.png,I04_15_02.png,2.7,0.862,14
I04.png,I04_15_03.png,2.23,0.761,14
I04.png,I04_15_04.png,1.67,0.471,14
I04.png,I04_15_05.png,1.27,0.512,14
I04.png,I04_16_01.png,4.57,0.496,15
I04.png,I04_16_02.png,4.47,0.67,15
I04.png,I04_16_03.png,3.83,0.734,15
I04.png,I04_16_04.png,2.73,0.854,15
I04.png,I04_16_05.png,2.03,0.836,15
I04.png,I04_17_01.png,4.53,0.718,16
I04.png,I04_17_02.png,4.6,0.49,16
I04.png,I04_17_03.png,3.97,0.605,16
I04.png,I04_17_04.png,3.4,0.879,16
I04.png,I04_17_05.png,1.97,0.836,16
I04.png,I04_18_01.png,4.27,0.68,17
I04.png,I04_18_02.png,4.63,0.605,17
I04.png,I04_18_03.png,4.87,0.34,17
I04.png,I04_18_04.png,4.57,0.496,17
I04.png,I04_18_05.png,3.63,0.657,17
I04.png,I04_19_01.png,4.33,0.537,18
I04.png,I04_19_02.png,3.9,0.907,18
I04.png,I04_19_03.png,3.03,0.822,18
I04.png,I04_19_04.png,1.6,0.611,18
I04.png,I04_19_05.png,1.33,0.471,18
I04.png,I04_20_01.png,4.6,0.554,19
I04.png,I04_20_02.png,4.1,1.136,19
I04.png,I04_20_03.png,4.1,0.943,19
I04.png,I04_20_04.png,3.6,1.143,19
I04.png,I04_20_05.png,4.1,0.907,19
I04.png,I04_21_01.png,4.4,0.663,20
I04.png,I04_21_02.png,3.17,0.969,20
I04.png,I04_21_03.png,3.03,0.948,20
I04.png,I04_21_04.png,2.93,0.854,20
I04.png,I04_21_05.png,1.27,0.442,20
I04.png,I04_22_01.png,4.17,0.898,21
I04.png,I04_22_02.png,3.68,1.059,21
I04.png,I04_22_03.png,3.6,1.2,21
I04.png,I04_22_04.png,3.37,1.11,21
I04.png,I04_22_05.png,2.9,1.027,21
I04.png,I04_23_01.png,2.27,0.964,22
I04.png,I04_23_02.png,2.37,0.836,22
I04.png,I04_23_03.png,1.87,0.718,22
I04.png,I04_23_04.png,2.23,0.667,22
I04.png,I04_23_05.png,2.2,0.748,22
I04.png,I04_24_01.png,3.77,0.844,23
I04.png,I04_24_02.png,2.6,0.8,23
I04.png,I04_24_03.png,2,0.683,23
I04.png,I04_24_04.png,1.67,0.65,23
I04.png,I04_24_05.png,1.5,0.719,23
I04.png,I04_25_01.png,3.61,0.704,24
I04.png,I04_25_02.png,3.73,0.772,24
I04.png,I04_25_03.png,3.9,0.79,24
I04.png,I04_25_04.png,4.23,0.559,24
I04.png,I04_25_05.png,3.43,0.844,24
I05.png,I05_01_01.png,4.6,0.663,0
I05.png,I05_01_02.png,4.47,0.562,0
I05.png,I05_01_03.png,2.83,0.82,0
I05.png,I05_01_04.png,1.7,0.586,0
I05.png,I05_01_05.png,1.17,0.373,0
I05.png,I05_02_01.png,3.67,0.869,1
I05.png,I05_02_02.png,2.63,0.752,1
I05.png,I05_02_03.png,1.57,0.616,1
I05.png,I05_02_04.png,1.33,0.471,1
I05.png,I05_02_05.png,1.37,0.547,1
I05.png,I05_03_01.png,4.47,0.562,2
I05.png,I05_03_02.png,3.9,0.87,2
I05.png,I05_03_03.png,2.68,0.69,2
I05.png,I05_03_04.png,1.87,0.562,2
I05.png,I05_03_05.png,1.53,0.562,2
I05.png,I05_04_01.png,4.57,0.496,3
I05.png,I05_04_02.png,3,1,3
I05.png,I05_04_03.png,1.77,0.716,3
I05.png,I05_04_04.png,1.57,0.616,3
I05.png,I05_04_05.png,1.53,0.67,3
I05.png,I05_05_01.png,4.23,0.616,4
I05.png,I05_05_02.png,2.27,0.929,4
I05.png,I05_05_03.png,1.83,0.734,4
I05.png,I05_05_04.png,1.67,0.537,4
I05.png,I05_05_05.png,1.63,0.605,4
I05.png,I05_06_01.png,4.33,0.699,5
I05.png,I05_06_02.png,4.37,0.605,5
I05.png,I05_06_03.png,4.27,0.727,5
I05.png,I05_06_04.png,3.63,0.983,5
I05.png,I05_06_05.png,2.9,1.136,5
I05.png,I05_07_01.png,2.57,0.844,6
I05.png,I05_07_02.png,2.33,1.011,6
I05.png,I05_07_03.png,2.1,0.79,6
I05.png,I05_07_04.png,2.23,0.989,6
I05.png,I05_07_05.png,2.23,0.989,6
I05.png,I05_08_01.png,4.73,0.442,7
I05.png,I05_08_02.png,3.37,0.795,7
I05.png,I05_08_03.png,2.77,0.955,7
I05.png,I05_08_04.png,1.63,0.752,7
I05.png,I05_08_05.png,1.7,0.971,7
I05.png,I05_09_01.png,4.3,0.586,8
I05.png,I05_09_02.png,2.6,1.114,8
I05.png,I05_09_03.png,2.37,1.11,8
I05.png,I05_09_04.png,1.57,0.667,8
I05.png,I05_09_05.png,1.23,0.423,8
I05.png,I05_10_01.png,4.43,0.716,9
I05.png,I05_10_02.png,4.4,0.554,9
I05.png,I05_10_03.png,4.3,0.737,9
I05.png,I05_10_04.png,2.47,1.284,9
I05.png,I05_10_05.png,1.27,0.512,9
I05.png,I05_11_01.png,4.4,0.841,10
I05.png,I05_11_02.png,4.23,0.791,10
I05.png,I05_11_03.png,3.83,1.098,10
I05.png,I05_11_04.png,3.33,0.789,10
I05.png,I05_11_05.png,2.53,0.806,10
I05.png,I05_12_01.png,4.53,0.499,11
I05.png,I05_12_02.png,4.43,0.761,11
I05.png,I05_12_03.png,4.06,0.669,11
I05.png,I05_12_04.png,3.03,0.836,11
I05.png,I05_12_05.png,2.8,0.833,11
I05.png,I05_13_01.png,3.47,1.118,12
I05.png,I05_13_02.png,2.63,0.983,12
I05.png,I05_13_03.png,2.3,0.9,12
I05.png,I05_13_04.png,2.07,0.68,12
I05.png,I05_13_05.png,2.07,0.929,12
I05.png,I05_14_01.png,4.37,0.482,13
I05.png,I05_14_02.png,4.37,0.605,13
I05.png,I05_14_03.png,4.47,0.562,13
I05.png,I05_14_04.png,4.2,0.653,13
I05.png,I05_14_05.png,3.61,0.904,13
I05.png,I05_15_01.png,3.5,0.885,14
I05.png,I05_15_02.png,2.7,0.971,14
I05.png,I05_15_03.png,2.17,0.82,14
I05.png,I05_15_04.png,1.87,0.884,14
I05.png,I05_15_05.png,1.47,0.562,14
I05.png,I05_16_01.png,4.43,0.667,15
I05.png,I05_16_02.png,4.37,0.482,15
I05.png,I05_16_03.png,3.67,0.699,15
I05.png,I05_16_04.png,3.1,0.943,15
I05.png,I05_16_05.png,2.27,0.854,15
I05.png,I05_17_01.png,4.5,0.619,16
I05.png,I05_17_02.png,4.47,0.618,16
