ref_name,dist_name,mos
refimgs/monarch.bmp,jp2k/img56.bmp,41.28402576683269
refimgs/plane.bmp,jp2k/img58.bmp,5.651469652190897
refimgs/sailing2.bmp,jp2k/img59.bmp,10.109294080950896
refimgs/studentsculpture.bmp,jp2k/img60.bmp,63.376792364010086
refimgs/monarch.bmp,jp2k/img61.bmp,21.45709519844654
refimgs/sailing2.bmp,jp2k/img62.bmp,6.320751746555565
refimgs/manfishing.bmp,jp2k/img63.bmp,30.07521146577485
refimgs/dancers.bmp,jp2k/img65.bmp,82.98273370788652
refimgs/caps.bmp,jp2k/img68.bmp,24.82662376759264
refimgs/ocean.bmp,jp2k/img69.bmp,5.909674455410709
refimgs/stream.bmp,jp2k/img71.bmp,80.121282737048
refimgs/lighthouse2.bmp,jp2k/img74.bmp,52.08982994049394
refimgs/womanhat.bmp,jp2k/img75.bmp,11.035277608283096
refimgs/coinsinfountain.bmp,jp2k/img77.bmp,12.523344239786702
refimgs/bikes.bmp,jp2k/img78.bmp,30.57070176854073
refimgs/carnivaldolls.bmp,jp2k/img79.bmp,79.16743675958445
refimgs/house.bmp,jp2k/img80.bmp,20.56698474721343
refimgs/rapids.bmp,jp2k/img81.bmp,44.74511025359578
refimgs/paintedhouse.bmp,jp2k/img82.bmp,11.339054336612762
refimgs/caps.bmp,jp2k/img83.bmp,42.36932036075071
refimgs/parrots.bmp,jp2k/img85.bmp,18.563119639992887
refimgs/flowersonih35.bmp,jp2k/img86.bmp,76.23532996373504
refimgs/sailing1.bmp,jp2k/img88.bmp,66.04417836262544
refimgs/sailing4.bmp,jp2k/img90.bmp,11.324709943682542
refimgs/lighthouse.bmp,jp2k/img91.bmp,48.72445543811661
refimgs/statue.bmp,jp2k/img92.bmp,36.651332405233276
refimgs/manfishing.bmp,jp2k/img94.bmp,30.248805104886298
refimgs/parrots.bmp,jp2k/img96.bmp,32.25567981412338
refimgs/cemetry.bmp,jp2k/img98.bmp,42.538558970763944
refimgs/womanhat.bmp,jp2k/img99.bmp,50.18890942469288
refimgs/parrots.bmp,jp2k/img101.bmp,10.234730985641715
refimgs/statue.bmp,jp2k/img102.bmp,6.724372369964854
refimgs/lighthouse2.bmp,jp2k/img103.bmp,10.088204403320535
refimgs/woman.bmp,jp2k/img104.bmp,46.68236218261797
refimgs/monarch.bmp,jp2k/img105.bmp,7.557459980934176
refimgs/lighthouse.bmp,jp2k/img106.bmp,48.61615667390731
refimgs/building2.bmp,jp2k/img107.bmp,79.84747926885252
refimgs/carnivaldolls.bmp,jp2k/img108.bmp,43.66138899674546
refimgs/sailing3.bmp,jp2k/img109.bmp,35.73735899461327
refimgs/flowersonih35.bmp,jp2k/img111.bmp,15.82182560398103
refimgs/plane.bmp,jp2k/img113.bmp,12.564926162224069
refimgs/lighthouse2.bmp,jp2k/img114.bmp,12.80273252847908
refimgs/bikes.bmp,jp2k/img115.bmp,67.09045174168914
refimgs/statue.bmp,jp2k/img116.bmp,46.92014897186908
refimgs/ocean.bmp,jp2k/img120.bmp,40.33848092661777
refimgs/manfishing.bmp,jp2k/img121.bmp,91.37246032042904
refimgs/caps.bmp,jp2k/img122.bmp,58.55909813379443
refimgs/carnivaldolls.bmp,jp2k/img124.bmp,52.154629253222005
refimgs/cemetry.bmp,jp2k/img125.bmp,25.72392003888736
refimgs/rapids.bmp,jp2k/img126.bmp,10.712712959196345
refimgs/parrots.bmp,jp2k/img127.bmp,74.95826410045794
refimgs/bikes.bmp,jp2k/img129.bmp,15.242823326616556
refimgs/sailing3.bmp,jp2k/img130.bmp,42.497069418167996
refimgs/building2.bmp,jp2k/img132.bmp,22.538784832597898
refimgs/bikes.bmp,jp2k/img133.bmp,40.04985108989743
refimgs/rapids.bmp,jp2k/img135.bmp,84.91378457435593
refimgs/sailing1.bmp,jp2k/img136.bmp,33.81064694785772
refimgs/lighthouse2.bmp,jp2k/img137.bmp,60.61338357551887
refimgs/sailing2.bmp,jp2k/img138.bmp,56.3267477648128
refimgs/sailing2.bmp,jp2k/img141.bmp,6.153192300554039
refimgs/studentsculpture.bmp,jp2k/img142.bmp,43.99770274794575
refimgs/manfishing.bmp,jp2k/img143.bmp,44.77638094880946
refimgs/house.bmp,jp2k/img144.bmp,65.45198981342284
refimgs/rapids.bmp,jp2k/img146.bmp,56.161238884900456
refimgs/carnivaldolls.bmp,jp2k/img148.bmp,11.46973848743795
refimgs/lighthouse.bmp,jp2k/img149.bmp,33.11179598113043
refimgs/woman.bmp,jp2k/img150.bmp,5.325990809336403
refimgs/woman.bmp,jp2k/img152.bmp,62.74881178263061
refimgs/sailing3.bmp,jp2k/img154.bmp,68.53124109916048
refimgs/woman.bmp,jp2k/img155.bmp,81.40061954776587
refimgs/buildings.bmp,jp2k/img156.bmp,71.45072855297293
refimgs/parrots.bmp,jp2k/img158.bmp,62.580036080726586
refimgs/monarch.bmp,jp2k/img160.bmp,58.753804200609366
refimgs/statue.bmp,jp2k/img162.bmp,12.158282195710306
refimgs/building2.bmp,jp2k/img163.bmp,49.973083632723416
refimgs/lighthouse2.bmp,jp2k/img164.bmp,27.12291262526799
refimgs/dancers.bmp,jp2k/img165.bmp,31.170624384086207
refimgs/flowersonih35.bmp,jp2k/img167.bmp,53.28198369850484
refimgs/coinsinfountain.bmp,jp2k/img168.bmp,53.17519436960078
refimgs/statue.bmp,jp2k/img169.bmp,62.921171333425676
refimgs/dancers.bmp,jp2k/img170.bmp,50.18659635541299
refimgs/studentsculpture.bmp,jp2k/img171.bmp,22.217464309979974
refimgs/sailing4.bmp,jp2k/img172.bmp,85.01806693016354
refimgs/plane.bmp,jp2k/img173.bmp,19.91475165122249
refimgs/lighthouse.bmp,jp2k/img174.bmp,8.059516033306664
refimgs/stream.bmp,jp2k/img175.bmp,85.48562881018705
refimgs/churchandcapitol.bmp,jp2k/img176.bmp,27.91393339154686
refimgs/coinsinfountain.bmp,jp2k/img177.bmp,79.87842062142371
refimgs/cemetry.bmp,jp2k/img178.bmp,57.3881566885844
refimgs/house.bmp,jp2k/img179.bmp,85.22814758598726
refimgs/carnivaldolls.bmp,jp2k/img181.bmp,85.99580545278485
refimgs/coinsinfountain.bmp,jp2k/img182.bmp,40.35229915118953
refimgs/sailing3.bmp,jp2k/img183.bmp,6.9169396698473875
refimgs/sailing2.bmp,jp2k/img185.bmp,14.884889320853098
refimgs/house.bmp,jp2k/img187.bmp,29.918572366378623
refimgs/womanhat.bmp,jp2k/img191.bmp,78.15701680889988
refimgs/flowersonih35.bmp,jp2k/img192.bmp,36.783046895916954
refimgs/caps.bmp,jp2k/img193.bmp,64.20563602792637
refimgs/churchandcapitol.bmp,jp2k/img194.bmp,71.78425770359317
refimgs/womanhat.bmp,jp2k/img195.bmp,5.069478056203863
refimgs/paintedhouse.bmp,jp2k/img196.bmp,62.73568208890111
refimgs/parrots.bmp,jp2k/img197.bmp,46.32614968909792
refimgs/churchandcapitol.bmp,jp2k/img198.bmp,9.471745688649861
refimgs/buildings.bmp,jp2k/img199.bmp,5.003953255961413
refimgs/manfishing.bmp,jp2k/img200.bmp,68.36853015382121
refimgs/flowersonih35.bmp,jp2k/img201.bmp,91.08313008268817
refimgs/lighthouse.bmp,jp2k/img202.bmp,75.76154338417216
refimgs/plane.bmp,jp2k/img203.bmp,41.031767097846874
refimgs/dancers.bmp,jp2k/img205.bmp,12.300226616537323
refimgs/monarch.bmp,jp2k/img208.bmp,48.46820552061156
refimgs/paintedhouse.bmp,jp2k/img210.bmp,26.665408082124756
refimgs/lighthouse2.bmp,jp2k/img211.bmp,7.205306730310632
refimgs/house.bmp,jp2k/img212.bmp,5.5443651518750485
refimgs/sailing1.bmp,jp2k/img213.bmp,76.06673091499994
refimgs/sailing1.bmp,jp2k/img214.bmp,7.692346791817002
refimgs/paintedhouse.bmp,jp2k/img215.bmp,73.31007213059178
refimgs/building2.bmp,jp2k/img216.bmp,12.116677268629225
refimgs/stream.bmp,jp2k/img217.bmp,10.13926391720382
refimgs/studentsculpture.bmp,jp2k/img218.bmp,67.96320399587412
refimgs/ocean.bmp,jp2k/img219.bmp,72.24909155691115
refimgs/plane.bmp,jp2k/img220.bmp,70.83986290434613
refimgs/sailing4.bmp,jp2k/img221.bmp,64.72585217139644
refimgs/buildings.bmp,jp2k/img222.bmp,31.27751399241848
refimgs/bikes.bmp,jp2k/img225.bmp,82.73289778928405
refimgs/womanhat.bmp,jp2k/img226.bmp,55.520005193382154
refimgs/statue.bmp,jp2k/img227.bmp,70.88031632329827
refimgs/womanhat.bmp,jpeg/img1.bmp,52.92435457391395
refimgs/churchandcapitol.bmp,jpeg/img2.bmp,33.28319804594844
refimgs/churchandcapitol.bmp,jpeg/img4.bmp,87.8267449661924
refimgs/ocean.bmp,jpeg/img8.bmp,14.344775300339105
refimgs/rapids.bmp,jpeg/img9.bmp,59.74032431349464
refimgs/statue.bmp,jpeg/img11.bmp,53.951334760512935
refimgs/statue.bmp,jpeg/img13.bmp,-0.1946068687639695
refimgs/carnivaldolls.bmp,jpeg/img14.bmp,4.326856120694956
refimgs/sailing4.bmp,jpeg/img15.bmp,41.36730112939379
refimgs/stream.bmp,jpeg/img16.bmp,47.80251084716316
refimgs/plane.bmp,jpeg/img17.bmp,4.495168881480339
refimgs/monarch.bmp,jpeg/img18.bmp,47.285871717563985
refimgs/churchandcapitol.bmp,jpeg/img21.bmp,50.1232463479616
refimgs/paintedhouse.bmp,jpeg/img23.bmp,79.95944789006504
refimgs/caps.bmp,jpeg/img24.bmp,12.56494613089226
refimgs/plane.bmp,jpeg/img25.bmp,35.4156346289015
refimgs/flowersonih35.bmp,jpeg/img27.bmp,34.31539467108672
refimgs/bikes.bmp,jpeg/img29.bmp,63.690729469898855
refimgs/ocean.bmp,jpeg/img30.bmp,6.601376948035167
refimgs/parrots.bmp,jpeg/img32.bmp,33.49425871523598
refimgs/manfishing.bmp,jpeg/img33.bmp,42.614722076241115
refimgs/rapids.bmp,jpeg/img35.bmp,75.29290636099799
refimgs/building2.bmp,jpeg/img36.bmp,72.0575019048246
refimgs/sailing4.bmp,jpeg/img37.bmp,64.62638897500841
refimgs/sailing3.bmp,jpeg/img38.bmp,18.02857959226172
refimgs/dancers.bmp,jpeg/img39.bmp,50.40120766199397
refimgs/plane.bmp,jpeg/img40.bmp,12.654106278200903
refimgs/dancers.bmp,jpeg/img41.bmp,59.873965229834056
refimgs/buildings.bmp,jpeg/img43.bmp,41.47905246219578
refimgs/lighthouse.bmp,jpeg/img44.bmp,38.18877059392042
refimgs/studentsculpture.bmp,jpeg/img45.bmp,34.439397588231365
refimgs/cemetry.bmp,jpeg/img46.bmp,72.81442149222269
refimgs/sailing4.bmp,jpeg/img47.bmp,48.528157253793196
refimgs/coinsinfountain.bmp,jpeg/img49.bmp,32.754563027117996
refimgs/house.bmp,jpeg/img50.bmp,57.08857633912254
refimgs/house.bmp,jpeg/img51.bmp,28.944995605272247
refimgs/studentsculpture.bmp,jpeg/img53.bmp,10.226303647528617
refimgs/cemetry.bmp,jpeg/img55.bmp,33.240480634782365
refimgs/paintedhouse.bmp,jpeg/img56.bmp,32.00986641270259
refimgs/lighthouse.bmp,jpeg/img57.bmp,-2.6400150164096132
refimgs/woman.bmp,jpeg/img58.bmp,10.554131539493454
refimgs/studentsculpture.bmp,jpeg/img59.bmp,33.58553766172936
refimgs/building2.bmp,jpeg/img60.bmp,45.8290134752761
refimgs/dancers.bmp,jpeg/img61.bmp,9.1741835265355
refimgs/building2.bmp,jpeg/img62.bmp,67.83771180597611
refimgs/caps.bmp,jpeg/img63.bmp,30.00260877004913
refimgs/lighthouse2.bmp,jpeg/img64.bmp,3.2142639437019938
refimgs/woman.bmp,jpeg/img65.bmp,53.38597873417673
refimgs/sailing2.bmp,jpeg/img67.bmp,21.662276200071243
refimgs/lighthouse2.bmp,jpeg/img69.bmp,48.86921270308122
refimgs/statue.bmp,jpeg/img70.bmp,-0.12771347553550072
refimgs/sailing1.bmp,jpeg/img71.bmp,16.917691044533527
refimgs/parrots.bmp,jpeg/img72.bmp,12.004960528290617
refimgs/coinsinfountain.bmp,jpeg/img73.bmp,36.604170671940494
refimgs/flowersonih35.bmp,jpeg/img74.bmp,5.51411590094478
refimgs/house.bmp,jpeg/img75.bmp,51.3960375162062
refimgs/bikes.bmp,jpeg/img77.bmp,53.2796828380246
refimgs/cemetry.bmp,jpeg/img78.bmp,72.32423365260935
refimgs/flowersonih35.bmp,jpeg/img79.bmp,89.53004585169111
refimgs/carnivaldolls.bmp,jpeg/img80.bmp,67.77811693105684
refimgs/bikes.bmp,jpeg/img81.bmp,43.03955573949191
refimgs/sailing3.bmp,jpeg/img83.bmp,28.507933641096496
refimgs/buildings.bmp,jpeg/img84.bmp,46.146808723433985
refimgs/stream.bmp,jpeg/img85.bmp,64.18240178201884
refimgs/lighthouse.bmp,jpeg/img86.bmp,42.57624280517876
refimgs/womanhat.bmp,jpeg/img89.bmp,36.284648557807834
refimgs/buildings.bmp,jpeg/img90.bmp,42.04320025216914
refimgs/paintedhouse.bmp,jpeg/img91.bmp,78.97568682896502
refimgs/manfishing.bmp,jpeg/img92.bmp,48.37469886200194
refimgs/manfishing.bmp,jpeg/img93.bmp,58.589684139333414
refimgs/monarch.bmp,jpeg/img94.bmp,14.62195076567486
refimgs/monarch.bmp,jpeg/img96.bmp,3.9212125972238567
refimgs/lighthouse2.bmp,jpeg/img97.bmp,5.308643571535107
refimgs/ocean.bmp,jpeg/img98.bmp,19.871604986952033
refimgs/sailing2.bmp,jpeg/img99.bmp,42.27140041690989
refimgs/stream.bmp,jpeg/img100.bmp,81.2026938220347
refimgs/coinsinfountain.bmp,jpeg/img101.bmp,10.252515880885852
refimgs/sailing1.bmp,jpeg/img102.bmp,14.726130517984881
refimgs/parrots.bmp,jpeg/img103.bmp,37.78061796136218
refimgs/carnivaldolls.bmp,jpeg/img104.bmp,67.40278120147042
refimgs/caps.bmp,jpeg/img105.bmp,33.96635629198161
refimgs/sailing1.bmp,jpeg/img106.bmp,3.2197367648266635
refimgs/womanhat.bmp,jpeg/img107.bmp,25.83817914298309
refimgs/sailing3.bmp,jpeg/img108.bmp,53.61612003847755
refimgs/rapids.bmp,jpeg/img110.bmp,40.313192795130504
refimgs/sailing2.bmp,jpeg/img111.bmp,36.936772747192386
refimgs/woman.bmp,jpeg/img116.bmp,8.406881996436613
refimgs/cemetry.bmp,jpeg/img117.bmp,24.492692678265385
refimgs/dancers.bmp,jpeg/img119.bmp,36.46779215661733
refimgs/house.bmp,jpeg/img120.bmp,13.720589197831565
refimgs/sailing1.bmp,jpeg/img121.bmp,46.661554457382735
refimgs/sailing2.bmp,jpeg/img124.bmp,91.8585232966015
refimgs/caps.bmp,jpeg/img126.bmp,91.83072941409385
refimgs/studentsculpture.bmp,jpeg/img127.bmp,90.06909938102645
refimgs/cemetry.bmp,jpeg/img128.bmp,52.32392778595446
refimgs/coinsinfountain.bmp,jpeg/img129.bmp,76.55613665524052
refimgs/statue.bmp,jpeg/img130.bmp,11.018019466557469
refimgs/lighthouse.bmp,jpeg/img131.bmp,89.84228100588449
refimgs/churchandcapitol.bmp,jpeg/img132.bmp,11.71563815997088
refimgs/flowersonih35.bmp,jpeg/img134.bmp,72.35535092106369
refimgs/manfishing.bmp,jpeg/img135.bmp,8.62310279882778
refimgs/stream.bmp,jpeg/img137.bmp,9.808299742983458
refimgs/womanhat.bmp,jpeg/img138.bmp,94.52975239220282
refimgs/lighthouse2.bmp,jpeg/img141.bmp,14.731573993200833
refimgs/ocean.bmp,jpeg/img143.bmp,6.837113454327479
refimgs/sailing2.bmp,jpeg/img144.bmp,8.547930933970449
refimgs/sailing3.bmp,jpeg/img145.bmp,100.24091440063674
refimgs/rapids.bmp,jpeg/img146.bmp,26.185666958535705
refimgs/house.bmp,jpeg/img147.bmp,100.91708991281492
refimgs/manfishing.bmp,jpeg/img148.bmp,92.90511853394918
refimgs/parrots.bmp,jpeg/img149.bmp,63.46863408758387
refimgs/woman.bmp,jpeg/img150.bmp,27.261974430150573
refimgs/house.bmp,jpeg/img151.bmp,8.066866303180433
refimgs/paintedhouse.bmp,jpeg/img152.bmp,55.04442894789427
refimgs/womanhat.bmp,jpeg/img154.bmp,97.50877362944289
refimgs/ocean.bmp,jpeg/img156.bmp,59.64918850292218
refimgs/buildings.bmp,jpeg/img157.bmp,13.703159478546446
refimgs/caps.bmp,jpeg/img159.bmp,91.34350033825854
refimgs/house.bmp,jpeg/img160.bmp,95.5184845722614
refimgs/lighthouse.bmp,jpeg/img161.bmp,90.43420904041339
refimgs/buildings.bmp,jpeg/img162.bmp,88.14234661943546
refimgs/buildings.bmp,jpeg/img163.bmp,28.821989373974375
refimgs/ocean.bmp,jpeg/img164.bmp,108.77257436149551
refimgs/plane.bmp,jpeg/img165.bmp,58.335170619177745
refimgs/sailing4.bmp,jpeg/img166.bmp,95.0385986077363
refimgs/woman.bmp,jpeg/img167.bmp,75.99002346051728
refimgs/womanhat.bmp,jpeg/img168.bmp,11.312092615683753
refimgs/monarch.bmp,jpeg/img170.bmp,83.55329291418636
refimgs/building2.bmp,jpeg/img171.bmp,18.143107738796367
refimgs/manfishing.bmp,jpeg/img174.bmp,19.465821038563057
refimgs/sailing1.bmp,jpeg/img175.bmp,70.50244384897171
refimgs/carnivaldolls.bmp,jpeg/img176.bmp,90.00784725087408
refimgs/sailing2.bmp,jpeg/img177.bmp,89.89062469317183
refimgs/monarch.bmp,jpeg/img178.bmp,25.222785826131556
refimgs/studentsculpture.bmp,jpeg/img180.bmp,91.24663994961543
refimgs/lighthouse2.bmp,jpeg/img181.bmp,78.16782270134613
refimgs/bikes.bmp,jpeg/img183.bmp,84.88609788754106
refimgs/coinsinfountain.bmp,jpeg/img184.bmp,92.52520895124621
refimgs/stream.bmp,jpeg/img185.bmp,26.71821304692204
refimgs/dancers.bmp,jpeg/img186.bmp,89.23441705756257
refimgs/dancers.bmp,jpeg/img187.bmp,91.61747826509418
refimgs/bikes.bmp,jpeg/img188.bmp,83.03358943312271
refimgs/building2.bmp,jpeg/img192.bmp,93.03653291816838
refimgs/ocean.bmp,jpeg/img194.bmp,34.60644513743412
refimgs/churchandcapitol.bmp,jpeg/img195.bmp,97.24677520689923
refimgs/parrots.bmp,jpeg/img196.bmp,91.590670464724
refimgs/sailing4.bmp,jpeg/img197.bmp,94.63456567363843
refimgs/flowersonih35.bmp,jpeg/img198.bmp,16.644122962021108
refimgs/rapids.bmp,jpeg/img199.bmp,95.80804387069
refimgs/studentsculpture.bmp,jpeg/img200.bmp,63.30761338204381
refimgs/plane.bmp,jpeg/img201.bmp,88.92048271630968
refimgs/bikes.bmp,jpeg/img203.bmp,28.5502551905385
refimgs/buildings.bmp,jpeg/img204.bmp,89.6422329700044
refimgs/building2.bmp,jpeg/img205.bmp,88.2209328213845
refimgs/sailing3.bmp,jpeg/img206.bmp,11.739931694595015
refimgs/caps.bmp,jpeg/img207.bmp,70.02463837460913
refimgs/monarch.bmp,jpeg/img209.bmp,88.77366918617133
refimgs/sailing1.bmp,jpeg/img210.bmp,97.42810231821008
refimgs/cemetry.bmp,jpeg/img213.bmp,85.98716482193281
refimgs/sailing4.bmp,jpeg/img214.bmp,14.430548416582262
refimgs/paintedhouse.bmp,jpeg/img215.bmp,102.70082156574153
refimgs/carnivaldolls.bmp,jpeg/img216.bmp,20.934069322543586
refimgs/stream.bmp,jpeg/img217.bmp,101.27286341299555
refimgs/statue.bmp,jpeg/img218.bmp,92.65269870718299
refimgs/woman.bmp,jpeg/img220.bmp,88.66925863108538
refimgs/statue.bmp,jpeg/img221.bmp,93.81353439730438
refimgs/sailing3.bmp,jpeg/img223.bmp,99.9719981674867
refimgs/building2.bmp,jpeg/img225.bmp,32.713131566176116
refimgs/bikes.bmp,jpeg/img226.bmp,17.78062954880489
refimgs/paintedhouse.bmp,jpeg/img228.bmp,15.783100447893545
refimgs/flowersonih35.bmp,jpeg/img229.bmp,73.10480214469187
refimgs/coinsinfountain.bmp,jpeg/img230.bmp,90.8843446287281
refimgs/lighthouse.bmp,jpeg/img231.bmp,13.033490455438155
refimgs/lighthouse2.bmp,jpeg/img232.bmp,93.19974618228805
refimgs/parrots.bmp,jpeg/img233.bmp,87.78082391853036
refimgs/monarch.bmp,wn/img1.bmp,29.04653971785669
refimgs/stream.bmp,wn/img2.bmp,64.7619409950328
refimgs/womanhat.bmp,wn/img3.bmp,44.78193070765691
refimgs/buildings.bmp,wn/img4.bmp,105.36416799729716
refimgs/sailing3.bmp,wn/img5.bmp,18.148429410111873
refimgs/lighthouse2.bmp,wn/img6.bmp,28.91034396173228
refimgs/woman.bmp,wn/img7.bmp,67.62651762533173
refimgs/coinsinfountain.bmp,wn/img8.bmp,15.537140817336706
refimgs/cemetry.bmp,wn/img9.bmp,63.02744749154707
refimgs/plane.bmp,wn/img10.bmp,33.4482460351677
refimgs/womanhat.bmp,wn/img11.bmp,23.03858179465982
refimgs/sailing2.bmp,wn/img12.bmp,46.19136201986183
refimgs/churchandcapitol.bmp,wn/img13.bmp,21.927888248041903
refimgs/carnivaldolls.bmp,wn/img14.bmp,14.775415943838567
refimgs/dancers.bmp,wn/img15.bmp,93.91355403240952
refimgs/studentsculpture.bmp,wn/img16.bmp,40.79594818906652
refimgs/monarch.bmp,wn/img17.bmp,51.406684831170054
refimgs/churchandcapitol.bmp,wn/img18.bmp,35.32176832792063
refimgs/studentsculpture.bmp,wn/img19.bmp,13.494986288484718
refimgs/churchandcapitol.bmp,wn/img20.bmp,111.77469352631448
refimgs/ocean.bmp,wn/img21.bmp,61.681001518022924
refimgs/parrots.bmp,wn/img22.bmp,29.05160906556435
refimgs/cemetry.bmp,wn/img23.bmp,109.62708401221437
refimgs/coinsinfountain.bmp,wn/img24.bmp,94.03481633826047
refimgs/statue.bmp,wn/img25.bmp,49.8342340456356
refimgs/paintedhouse.bmp,wn/img26.bmp,61.62614194844081
refimgs/dancers.bmp,wn/img27.bmp,47.72741274693893
refimgs/womanhat.bmp,wn/img28.bmp,58.41045583984596
refimgs/bikes.bmp,wn/img29.bmp,74.6356854930016
refimgs/dancers.bmp,wn/img30.bmp,33.19702721082979
refimgs/coinsinfountain.bmp,wn/img31.bmp,27.51459903168142
refimgs/lighthouse2.bmp,wn/img32.bmp,60.27965391746516
refimgs/woman.bmp,wn/img33.bmp,102.72368546631967
refimgs/monarch.bmp,wn/img34.bmp,94.4100904010743
refimgs/woman.bmp,wn/img35.bmp,38.087797760154245
refimgs/building2.bmp,wn/img36.bmp,71.21218202942677
refimgs/manfishing.bmp,wn/img37.bmp,28.617188359415515
refimgs/house.bmp,wn/img38.bmp,66.53165048509287
refimgs/paintedhouse.bmp,wn/img39.bmp,71.76021293669349
refimgs/lighthouse.bmp,wn/img40.bmp,48.05993884502848
refimgs/manfishing.bmp,wn/img41.bmp,100.23878414456692
refimgs/ocean.bmp,wn/img42.bmp,107.65033077751622
refimgs/lighthouse.bmp,wn/img43.bmp,20.295948373068647
refimgs/studentsculpture.bmp,wn/img44.bmp,72.84561785296995
refimgs/cemetry.bmp,wn/img45.bmp,26.989633874164532
refimgs/buildings.bmp,wn/img46.bmp,37.341496135801734
refimgs/carnivaldolls.bmp,wn/img47.bmp,104.40801605101547
refimgs/building2.bmp,wn/img48.bmp,34.5029166994517
refimgs/flowersonih35.bmp,wn/img49.bmp,75.24580813267
refimgs/dancers.bmp,wn/img50.bmp,79.43613206888192
refimgs/dancers.bmp,wn/img51.bmp,73.83502971471134
refimgs/sailing1.bmp,wn/img52.bmp,97.51209513726754
refimgs/flowersonih35.bmp,wn/img53.bmp,95.34370094075177
refimgs/house.bmp,wn/img54.bmp,20.5274846951256
refimgs/statue.bmp,wn/img55.bmp,36.475636915268524
refimgs/sailing1.bmp,wn/img56.bmp,35.64458484067259
refimgs/studentsculpture.bmp,wn/img57.bmp,97.69957653577356
refimgs/sailing3.bmp,wn/img58.bmp,106.3698573635383
refimgs/manfishing.bmp,wn/img59.bmp,11.037306278232428
refimgs/womanhat.bmp,wn/img60.bmp,97.65698241414981
refimgs/buildings.bmp,wn/img61.bmp,78.47085391287106
refimgs/churchandcapitol.bmp,wn/img62.bmp,62.92970737500086
refimgs/cemetry.bmp,wn/img63.bmp,41.035510546118466
refimgs/caps.bmp,wn/img64.bmp,18.611094569023102
refimgs/cemetry.bmp,wn/img65.bmp,70.94998870953438
refimgs/lighthouse.bmp,wn/img66.bmp,99.45910509660351
refimgs/parrots.bmp,wn/img67.bmp,47.44842540432511
refimgs/bikes.bmp,wn/img68.bmp,45.829078985831195
refimgs/parrots.bmp,wn/img69.bmp,61.6158088994382
refimgs/house.bmp,wn/img70.bmp,41.31695798429712
refimgs/carnivaldolls.bmp,wn/img71.bmp,63.45931896527788
refimgs/flowersonih35.bmp,wn/img72.bmp,45.00432810746642
